county_fips,county_name,state_abbr,region,urban_rural_group,measure_id,measure_label,estimate_pct,low_ci,high_ci,release_year
13043,Candler,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.8,65.6,70.0,2025
13045,Carroll,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,71.1,69.1,73.1,2025
13047,Catoosa,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,62.7,64.1,2025
13053,Chattahoochee,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,57.8,56.7,58.9,2025
13055,Chattooga,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.1,62.2,68.0,2025
13077,Coweta,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.4,67.4,73.4,2025
13083,Dade,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.2,63.6,66.8,2025
13085,Dawson,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.0,68.1,69.9,2025
13087,Decatur,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.0,59.8,66.2,2025
13091,Dodge,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.3,64.4,70.2,2025
13093,Dooly,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.5,56.6,62.4,2025
13095,Dougherty,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.8,57.7,61.9,2025
13097,Douglas,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,60.4,57.8,63.0,2025
13099,Early,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,70.2,68.1,72.3,2025
13101,Echols,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.2,59.6,62.8,2025
13109,Evans,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,64.6,63.0,66.2,2025
13111,Fannin,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.3,61.5,67.1,2025
13115,Floyd,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.2,61.2,67.2,2025
13117,Forsyth,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,61.9,60.7,63.1,2025
13119,Franklin,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.3,57.7,62.9,2025
13067,Cobb,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,62.3,60.1,64.5,2025
13069,Coffee,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.2,69.2,71.2,2025
13071,Colquitt,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,72.0,70.4,73.6,2025
13073,Columbia,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.6,60.0,65.2,2025
13139,Hall,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.5,61.5,65.5,2025
13143,Haralson,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.4,58.4,64.4,2025
13145,Harris,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,62.0,64.8,2025
13147,Hart,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.8,65.1,66.5,2025
13153,Houston,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,68.2,67.3,69.1,2025
13155,Irwin,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,57.9,56.5,59.3,2025
13157,Jackson,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.9,62.7,67.1,2025
13159,Jasper,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.8,66.8,70.8,2025
13161,Jeff Davis,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.1,68.1,2025
13165,Jenkins,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.0,59.9,62.1,2025
13167,Johnson,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.1,62.8,65.4,2025
13169,Jones,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,60.4,58.9,61.9,2025
13173,Lanier,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,73.3,72.3,74.3,2025
13175,Laurens,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.2,63.0,67.4,2025
13177,Lee,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,63.2,68.6,2025
13181,Lincoln,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.2,68.0,2025
13123,Gilmer,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.7,66.0,69.4,2025
13125,Glascock,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.0,57.3,60.7,2025
13129,Gordon,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,70.1,68.3,71.9,2025
13133,Greene,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,52.8,50.1,55.5,2025
13187,Lumpkin,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.6,69.2,2025
13193,Macon,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.4,61.6,67.2,2025
13197,Marion,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.4,63.5,67.3,2025
13199,Meriwether,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,54.6,52.3,56.9,2025
13205,Mitchell,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,63.6,69.0,2025
13225,Peach,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,63.6,69.6,2025
13227,Pickens,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,60.9,64.9,2025
13231,Pike,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.1,60.3,61.9,2025
13233,Polk,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,62.4,65.6,2025
13235,Pulaski,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,61.9,64.9,2025
13207,Monroe,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.2,60.2,64.2,2025
13209,Montgomery,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.6,62.5,66.7,2025
13211,Morgan,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.9,65.8,70.0,2025
13215,Muscogee,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.6,59.9,65.3,2025
13255,Spalding,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.2,62.8,65.6,2025
13257,Stephens,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.6,60.5,64.7,2025
13259,Stewart,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,74.4,73.6,75.2,2025
13261,Sumter,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,64.9,61.9,67.9,2025
13263,Talbot,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.1,62.9,67.3,2025
13265,Taliaferro,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,61.2,66.8,2025
13273,Terrell,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.6,69.6,73.6,2025
13275,Thomas,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.1,65.4,68.8,2025
13277,Tift,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,72.1,70.5,73.7,2025
13279,Toombs,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.6,57.4,61.8,2025
13281,Towns,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.5,63.3,65.7,2025
13283,Treutlen,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.9,58.6,61.2,2025
13287,Turner,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,59.7,58.3,61.1,2025
13237,Putnam,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.6,66.5,68.7,2025
13239,Quitman,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,63.2,64.8,2025
13243,Randolph,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.6,66.8,72.4,2025
13247,Rockdale,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,55.6,53.0,58.2,2025
13253,Seminole,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.0,61.0,65.0,2025
13311,White,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,71.5,70.0,73.0,2025
13315,Wilcox,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,61.7,64.1,2025
13321,Worth,GA,South,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,58.8,56.6,61.0,2025
13293,Upson,GA,South,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.9,68.9,2025
13295,Walker,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,64.0,67.4,2025
13297,Walton,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,63.5,67.9,2025
13299,Ware,GA,South,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.8,65.2,70.4,2025
13307,Webster,GA,South,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,61.4,58.5,64.3,2025
15001,Hawaii,HI,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,57.8,56.6,59.0,2025
15003,Honolulu,HI,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.6,62.2,65.0,2025
15005,Kalawao,HI,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,60.7,64.7,2025
15007,Kauai,HI,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.3,66.2,70.4,2025
15009,Maui,HI,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,71.8,70.4,73.2,2025
16075,Payette,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.8,63.4,66.2,2025
16081,Teton,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,59.2,57.8,60.6,2025
16025,Camas,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.2,66.9,71.5,2025
16087,Washington,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.1,58.7,61.5,2025
16001,Ada,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.0,66.0,70.0,2025
16003,Adams,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,61.9,66.1,2025
16005,Bannock,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.2,62.2,64.2,2025
16007,Bear Lake,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,61.2,60.2,62.2,2025
16009,Benewah,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.4,69.2,73.6,2025
16011,Bingham,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.6,67.4,71.8,2025
16013,Blaine,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.4,65.7,71.1,2025
16015,Boise,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,71.8,70.2,73.4,2025
16021,Boundary,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.1,65.1,71.1,2025
16023,Butte,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,59.5,57.3,61.7,2025
16029,Caribou,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.2,62.3,68.1,2025
16035,Clearwater,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.8,69.0,2025
16037,Custer,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.1,64.3,69.9,2025
16039,Elmore,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.0,66.1,71.9,2025
16041,Franklin,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,71.5,68.7,74.3,2025
16043,Fremont,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,71.1,70.2,72.0,2025
16049,Idaho,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,73.2,71.6,74.8,2025
16059,Lemhi,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.6,65.6,69.6,2025
16061,Lewis,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,61.1,66.9,2025
16063,Lincoln,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.1,62.8,65.4,2025
16069,Nez Perce,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,64.5,68.7,2025
16073,Owyhee,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,61.2,65.6,2025
16077,Power,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,57.6,54.8,60.4,2025
16079,Shoshone,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.5,63.1,65.9,2025
16083,Twin Falls,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,61.0,64.8,2025
16085,Valley,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,58.9,57.4,60.4,2025
16017,Bonner,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.7,60.2,63.2,2025
16019,Bonneville,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,70.8,70.1,71.5,2025
16027,Canyon,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.8,69.3,72.3,2025
16031,Cassia,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,74.7,71.7,77.7,2025
16033,Clark,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,56.7,54.6,58.8,2025
16045,Gem,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.1,67.1,73.1,2025
16047,Gooding,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,72.8,71.2,74.4,2025
16051,Jefferson,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,64.8,67.0,2025
16053,Jerome,ID,West,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.4,59.3,63.5,2025
16055,Kootenai,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,60.1,65.7,2025
16057,Latah,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,59.5,58.1,60.9,2025
16065,Madison,ID,West,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.8,63.9,65.7,2025
16067,Minidoka,ID,West,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,61.9,60.9,62.9,2025
16071,Oneida,ID,West,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.6,65.8,69.4,2025
17051,Fayette,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.8,69.6,74.0,2025
17053,Ford,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,74.9,72.9,76.9,2025
17055,Franklin,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.8,60.5,65.1,2025
17057,Fulton,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,60.8,58.0,63.6,2025
17061,Greene,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,62.5,65.5,2025
17063,Grundy,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.1,59.4,64.8,2025
17003,Alexander,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,63.6,69.0,2025
17005,Bond,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,63.7,68.9,2025
17017,Cass,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.3,67.3,71.3,2025
17023,Clark,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,56.5,54.3,58.7,2025
17027,Clinton,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.1,70.0,72.2,2025
17031,Cook,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,63.0,60.3,65.7,2025
17043,DuPage,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,69.9,68.8,71.0,2025
17059,Gallatin,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.7,64.6,68.8,2025
17079,Jasper,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,69.6,67.4,71.8,2025
17097,Lake,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.3,60.7,63.9,2025
17101,Lawrence,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.1,67.9,72.3,2025
17123,Marshall,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,59.9,65.9,2025
17125,Mason,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,64.1,68.5,2025
17129,Menard,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.9,65.1,70.7,2025
17147,Piatt,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.7,68.2,71.2,2025
17153,Pulaski,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.2,65.2,67.2,2025
17161,Rock Island,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.1,67.1,71.1,2025
17165,Saline,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.4,62.8,68.0,2025
17181,Union,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.4,69.4,2025
17185,Wabash,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.5,65.3,69.7,2025
17189,Washington,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.3,59.6,65.0,2025
17197,Will,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,59.2,56.2,62.2,2025
17001,Adams,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.4,59.6,65.2,2025
17007,Boone,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,74.7,73.7,75.7,2025
17009,Brown,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.9,63.4,66.4,2025
17011,Bureau,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.6,67.6,2025
17013,Calhoun,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.2,61.8,66.6,2025
17015,Carroll,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.5,64.8,68.2,2025
17019,Champaign,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.5,64.8,70.2,2025
17021,Christian,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.1,61.0,65.2,2025
17025,Clay,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.5,65.1,67.9,2025
17029,Coles,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,71.7,68.7,74.7,2025
17033,Crawford,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,60.4,58.9,61.9,2025
17035,Cumberland,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.9,64.1,69.7,2025
17037,DeKalb,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,60.6,64.8,2025
17039,De Witt,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.6,61.7,63.5,2025
17041,Douglas,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,73.6,72.2,75.0,2025
17045,Edgar,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.0,63.8,66.2,2025
17047,Edwards,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,71.8,69.0,74.6,2025
17049,Effingham,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,64.0,62.9,65.1,2025
17103,Lee,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,60.6,66.2,2025
17105,Livingston,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,60.8,59.7,61.9,2025
17107,Logan,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,73.4,72.1,74.7,2025
17109,McDonough,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.6,64.9,66.3,2025
17111,McHenry,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,71.6,69.4,73.8,2025
17113,McLean,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.7,63.7,65.7,2025
17115,Macon,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.0,56.3,61.7,2025
17065,Hamilton,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.6,61.8,65.4,2025
17067,Hancock,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.9,61.2,66.6,2025
17069,Hardin,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.7,68.4,73.0,2025
17071,Henderson,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.3,63.8,66.8,2025
17073,Henry,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,61.2,64.2,2025
17075,Iroquois,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,68.4,67.3,69.5,2025
17077,Jackson,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.1,62.4,65.8,2025
17081,Jefferson,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.6,66.6,72.6,2025
17083,Jersey,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.3,61.7,66.9,2025
17085,Jo Daviess,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.5,63.8,67.2,2025
17087,Johnson,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.8,63.4,66.2,2025
17089,Kane,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.5,63.7,67.3,2025
17091,Kankakee,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.6,62.7,68.5,2025
17093,Kendall,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,63.6,69.6,2025
17095,Knox,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.1,63.1,67.1,2025
17099,LaSalle,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,61.3,64.5,2025
17163,St. Clair,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.0,68.2,2025
17167,Sangamon,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.5,63.6,65.4,2025
17169,Schuyler,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,61.1,64.3,2025
17171,Scott,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.3,65.0,69.6,2025
17173,Shelby,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,71.8,70.8,72.8,2025
17117,Macoupin,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.4,64.9,67.9,2025
17119,Madison,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.6,65.8,71.4,2025
17121,Marion,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.2,65.8,70.6,2025
17127,Massac,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.6,61.2,64.0,2025
17131,Mercer,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.6,66.3,68.9,2025
17133,Monroe,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.1,62.3,65.9,2025
17135,Montgomery,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,64.7,70.1,2025
17137,Morgan,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.9,64.6,69.2,2025
17139,Moultrie,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.5,58.8,64.2,2025
17141,Ogle,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.9,63.8,66.0,2025
17143,Peoria,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,67.6,73.0,2025
17145,Perry,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.2,63.9,68.5,2025
17149,Pike,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.9,62.3,67.5,2025
17151,Pope,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.5,60.6,66.4,2025
17155,Putnam,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.7,62.4,67.0,2025
17157,Randolph,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.2,69.2,71.2,2025
17159,Richland,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.1,64.6,67.6,2025
17175,Stark,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.2,66.0,68.4,2025
17177,Stephenson,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,64.4,62.2,66.6,2025
17179,Tazewell,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.9,61.7,66.1,2025
17183,Vermilion,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,62.0,59.8,64.2,2025
17187,Warren,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.6,67.6,2025
17191,Wayne,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.9,65.8,70.0,2025
17193,White,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.5,61.7,63.3,2025
17195,Whiteside,IL,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.7,65.8,69.6,2025
17199,Williamson,IL,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,78.0,75.1,80.9,2025
17201,Winnebago,IL,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.4,61.4,63.4,2025
17203,Woodford,IL,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,71.2,69.8,72.6,2025
18025,Crawford,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,69.2,67.0,71.4,2025
18029,Dearborn,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.7,58.9,64.5,2025
